parameter 
	 PV_gen(T) 
			 / 
		2009	0.205167
		2010	0.00343208
		2011	0
		2012	0
		2013	0
		2014	0
		2015	0
		2016	0
		2017	0
		2018	0
		2019	0
		2020	0
		2021	0
		2022	0
		2023	0.00023879
		2024	0.0214706
		2025	0.228544
		2026	0.481161
		2027	0.539039
		2028	0.711048
		2029	0.797037
		2030	0.692669
		2031	0.553279
		2032	0.375761
		2033	0.185822
		2034	0.00136721
		2035	0
		2036	0
		2037	0
		2038	0
		2039	0
		2040	0
		2041	0
		2042	0
		2043	0
		2044	0
		2045	0
		2046	0
		2047	1.25e-05
		2048	0.0792789
		2049	0.182704
		2050	0.167935
		2051	0.264377
		2052	0.276623
		2053	0.278935
		2054	0.283845
		2055	0.251264
		2056	0.200219
		2057	0.121112
		2058	0.0020103
		2059	0
		2060	0
		2061	0
		2062	0
		2063	0
		2064	0
		2065	0
		2066	0
		2067	0
		2068	0
		2069	0
		2070	0
		2071	0.000441875
		2072	0.0840304
		2073	0.22776
		2074	0.388298
		2075	0.535042
		2076	0.729993
		2077	0.601045
		2078	0.688584
		2079	0.600082
		2080	0.217848
		2081	0.141625
		2082	0.00218027
		2083	0
		2084	0
		2085	0
		2086	0
		2087	0
		2088	0
		2089	0
		2090	0
		2091	0
		2092	0
		2093	0
		2094	0
		2095	0.000890806
		2096	0.0543057
		2097	0.206247
		2098	0.136086
		2099	0.371897
		2100	0.424483
		2101	0.358864
		2102	0.388755
		2103	0.428012
		2104	0.295349
		2105	0.123073
		2106	0.00487031
		2107	0
		2108	0
		2109	0
		2110	0
		2111	0
		2112	0
		2113	0
		2114	0
		2115	0
		2116	0
		2117	0
		2118	0
		2119	0.00094079
		2120	0.104784
		2121	0.139965
		2122	0.294658
		2123	0.598897
		2124	0.670732
		2125	0.719348
		2126	0.677074
		2127	0.557937
		2128	0.38899
		2129	0.189655
		2130	0.00182666
		2131	0
		2132	0
		2133	0
		2134	0
		2135	0
		2136	0
		2137	0
		2138	0
		2139	0
		2140	0
		2141	0
		2142	0
		2143	0.011435
		2144	0.228302
		2145	0.423346
		2146	0.569097
		2147	0.674591
		2148	0.731937
		2149	0.745744
		2150	0.686678
		2151	0.594727
		2152	0.433955
		2153	0.216357
		2154	0.00438177
		2155	0
		2156	0
		2157	0
		2158	0
		2159	0
		2160	0
		2161	0
		2162	0
		2163	0
		2164	0
		2165	0
		2166	0
		2167	0.000700903
		2168	0.107566
		2169	0.150839
		2170	0.256353
		2171	0.470391
		2172	0.530918
		2173	0.755122
		2174	0.708883
		2175	0.60092
		2176	0.430706
		2177	0.18638
		2178	0.0034379
		2179	0
		2180	0
		2181	0
		2182	0
		2183	0
		2184	0
		2185	0
		2186	0
		2187	0
		2188	0
		2189	0
		2190	0
		2191	0.00752699
		2192	0.159126
		2193	0.171306
		2194	0.358343
		2195	0.420098
		2196	0.411775
		2197	0.51573
		2198	0.413974
		2199	0.375286
		2200	0.257633
		2201	0.182381
		2202	0.00177139
		2203	0
		2204	0
		2205	0
		2206	0
		2207	0
		2208	0
		2209	0
		2210	0
		2211	0
		2212	0
		2213	0
		2214	0
		2215	0.0182556
		2216	0.248462
		2217	0.41678
		2218	0.588
		2219	0.711978
		2220	0.769066
		2221	0.76177
		2222	0.711865
		2223	0.627485
		2224	0.455101
		2225	0.227245
		2226	0.00496229
		2227	0
		2228	0
		2229	0
		2230	0
		2231	0
		2232	0
		2233	0
		2234	0
		2235	0
		2236	0
		2237	0
		2238	0
		2239	0.0169531
		2240	0.244226
		2241	0.45465
		2242	0.611947
		2243	0.699859
		2244	0.73209
		2245	0.710772
		2246	0.679815
		2247	0.581149
		2248	0.420246
		2249	0.204859
		2250	0.00458383
		2251	0
		2252	0
		2253	0
		2254	0
		2255	0
		2256	0
		2257	0
		2258	0
		2259	0
		2260	0
		2261	0
		2262	0
		2263	0.0239679
		2264	0.268116
		2265	0.470442
		2266	0.605504
		2267	0.693814
		2268	0.731442
		2269	0.725763
		2270	0.700437
		2271	0.61328
		2272	0.454594
		2273	0.230724
		2274	0.00526628
		2275	0
		2276	0
		2277	0
		2278	0
		2279	0
		2280	0
		2281	0
		2282	0
		2283	0
		2284	0
		2285	0
		2286	0
		2287	0.014377
		2288	0.216463
		2289	0.423288
		2290	0.589652
		2291	0.696168
		2292	0.747051
		2293	0.738187
		2294	0.680133
		2295	0.562414
		2296	0.390069
		2297	0.182687
		2298	0.00464902
		2299	0
		2300	0
		2301	0
		2302	0
		2303	0
		2304	0
		2305	0
		2306	0
		2307	0
		2308	0
		2309	0
		2310	0
		2311	0.0301815
		2312	0.25963
		2313	0.4718
		2314	0.636282
		2315	0.720126
		2316	0.643321
		2317	0.746806
		2318	0.683878
		2319	0.564929
		2320	0.321615
		2321	0.213443
		2322	0.00762111
		2323	0
		2324	0
		2325	0
		2326	0
		2327	0
		2328	0
		2329	0
		2330	0
		2331	0
		2332	0
		2333	0
		2334	0
		2335	0.0260418
		2336	0.207103
		2337	0.352216
		2338	0.420159
		2339	0.51731
		2340	0.602612
		2341	0.635458
		2342	0.69453
		2343	0.58983
		2344	0.453552
		2345	0.23035
		2346	0.00626698
		2347	0
		2348	0
		2349	0
		2350	0
		2351	0
		2352	0
		2353	0
		2354	0
		2355	0
		2356	0
		2357	0
		2358	0
		2359	0.0269056
		2360	0.237873
		2361	0.399807
		2362	0.442557
		2363	0.687959
		2364	0.735625
		2365	0.767442
		2366	0.70921
		2367	0.596225
		2368	0.42222
		2369	0.208166
		2370	0.00454923
		2371	0
		2372	0
		2373	0
		2374	0
		2375	0
		2376	0
		2377	0
		2378	0
		2379	0
		2380	0
		2381	0
		2382	0
		2383	0.00111775
		2384	0.106732
		2385	0.167973
		2386	0.196846
		2387	0.266021
		2388	0.316764
		2389	0.341124
		2390	0.284116
		2391	0.267707
		2392	0.186188
		2393	0.186706
		2394	0.00719343
		2395	0
		2396	0
		2397	0
		2398	0
		2399	0
		2400	0
		2401	0
		2402	0
		2403	0
		2404	0
		2405	0
		2406	0
		2407	0.00244255
		2408	0.11461
		2409	0.300714
		2410	0.573624
		2411	0.604426
		2412	0.746192
		2413	0.686376
		2414	0.635791
		2415	0.505631
		2416	0.259875
		2417	0.122362
		2418	0.0047508
		2419	0
		2420	0
		2421	0
		2422	0
		2423	0
		2424	0
		2425	0
		2426	0
		2427	0
		2428	0
		2429	0
		2430	0
		2431	0.00799043
		2432	0.147884
		2433	0.370074
		2434	0.55859
		2435	0.653526
		2436	0.684999
		2437	0.705585
		2438	0.672602
		2439	0.586536
		2440	0.437081
		2441	0.225186
		2442	0.00656509
		2443	0
		2444	0
		2445	0
		2446	0
		2447	0
		2448	0
		2449	0
		2450	0
		2451	0
		2452	0
		2453	0
		2454	0
		2455	0.00285926
		2456	0.0576328
		2457	0.178024
		2458	0.228825
		2459	0.45357
		2460	0.573239
		2461	0.761884
		2462	0.715304
		2463	0.608947
		2464	0.442454
		2465	0.227768
		2466	0.00714929
		2467	0
		2468	0
		2469	0
		2470	0
		2471	0
		2472	0
		2473	0
		2474	0
		2475	0
		2476	0
		2477	0
		2478	0
		2479	0.00726883
		2480	0.203659
		2481	0.389121
		2482	0.601815
		2483	0.697809
		2484	0.759696
		2485	0.75617
		2486	0.72247
		2487	0.611263
		2488	0.445915
		2489	0.236493
		2490	0.00649923
		2491	0
		2492	0
		2493	0
		2494	0
		2495	0
		2496	0
		2497	0
		2498	0
		2499	0
		2500	0
		2501	0
		2502	0
		2503	0.0020805
		2504	0.207637
		2505	0.397612
		2506	0.592486
		2507	0.703836
		2508	0.754538
		2509	0.765836
		2510	0.715073
		2511	0.606674
		2512	0.442803
		2513	0.224777
		2514	0.00565096
		2515	0
		2516	0
		2517	0
		2518	0
		2519	0
		2520	0
		2521	0
		2522	0
		2523	0
		2524	0
		2525	0
		2526	1.75e-05
		2527	0.00122332
		2528	0.201739
		2529	0.430303
		2530	0.597465
		2531	0.704056
		2532	0.758176
		2533	0.757761
		2534	0.693246
		2535	0.554932
		2536	0.390845
		2537	0.188742
		2538	0.00691711
		2539	0
		2540	0
		2541	0
		2542	0
		2543	0
		2544	0
		2545	0
		2546	0
		2547	0
		2548	0
		2549	0
		2550	0
		2551	0.00488351
		2552	0.133628
		2553	0.208463
		2554	0.264924
		2555	0.27835
		2556	0.436327
		2557	0.437339
		2558	0.343322
		2559	0.512207
		2560	0.244274
		2561	0.180889
		2562	0.011324
		2563	0
		2564	0
		2565	0
		2566	0
		2567	0
		2568	0
		2569	0
		2570	0
		2571	0
		2572	0
		2573	0
		2574	0
		2575	0.00357955
		2576	0.144822
		2577	0.279133
		2578	0.368424
		2579	0.538078
		2580	0.507342
		2581	0.460306
		2582	0.632113
		2583	0.565273
		2584	0.262482
		2585	0.14563
		2586	0.00490389
		2587	0
		2588	0
		2589	0
		2590	0
		2591	0
		2592	0
		2593	0
		2594	0
		2595	0
		2596	0
		2597	0
		2598	0
		2599	0.00403884
		2600	0.0503526
		2601	0.175577
		2602	0.217892
		2603	0.271537
		2604	0.305631
		2605	0.168659
		2606	0.311888
		2607	0.251324
		2608	0.104733
		2609	0.110085
		2610	0.00370156
		2611	0
		2612	0
		2613	0
		2614	0
		2615	0
		2616	0
		2617	0
		2618	0
		2619	0
		2620	0
		2621	0
		2622	0
		2623	0.0799929
		2624	0.278396
		2625	0.440123
		2626	0.537269
		2627	0.722046
		2628	0.779041
		2629	0.787091
		2630	0.723805
		2631	0.632978
		2632	0.458218
		2633	0.19682
		2634	0.0151916
		2635	0
		2636	0
		2637	0
		2638	0
		2639	0
		2640	0
		2641	0
		2642	0
		2643	0
		2644	0
		2645	0
		2646	9.12e-07
		2647	0.0412081
		2648	0.289642
		2649	0.483881
		2650	0.636934
		2651	0.726321
		2652	0.739145
		2653	0.710044
		2654	0.669039
		2655	0.551058
		2656	0.404957
		2657	0.160518
		2658	0.00447561
		2659	0
		2660	0
		2661	0
		2662	0
		2663	0
		2664	0
		2665	0
		2666	0
		2667	0
		2668	0
		2669	0
		2670	3.45e-05
		2671	0.0176621
		2672	0.206917
		2673	0.421877
		2674	0.613309
		2675	0.707298
		2676	0.749888
		2677	0.74645
		2678	0.692817
		2679	0.588317
		2680	0.422607
		2681	0.216533
		2682	0.00970881
		2683	0
		2684	0
		2685	0
		2686	0
		2687	0
		2688	0
		2689	0
		2690	0
		2691	0
		2692	0
		2693	0
		2694	1.15e-05
		2695	0.0108555
		2696	0.104277
		2697	0.237898
		2698	0.22932
		2699	0.626799
		2700	0.72518
		2701	0.746122
		2702	0.681279
		2703	0.596301
		2704	0.43225
		2705	0.217455
		2706	0.0114783
		2707	0
		2708	0
		2709	0
		2710	0
		2711	0
		2712	0
		2713	0
		2714	0
		2715	0
		2716	0
		2717	0
		2718	0
		2719	0.00727294
		2720	0.131917
		2721	0.215343
		2722	0.285398
		2723	0.256609
		2724	0.341706
		2725	0.342151
		2726	0.574658
		2727	0.574768
		2728	0.434797
		2729	0.228972
		2730	0.00962218
		2731	0
		2732	0
		2733	0
		2734	0
		2735	0
		2736	0
		2737	0
		2738	0
		2739	0
		2740	0
		2741	0
		2742	5.71e-05
		2743	0.00614913
		2744	0.114304
		2745	0.156717
		2746	0.257812
		2747	0.607106
		2748	0.711957
		2749	0.741846
		2750	0.672889
		2751	0.557135
		2752	0.391732
		2753	0.190031
		2754	0.00943962
		2755	0
		2756	0
		2757	0
		2758	0
		2759	0
		2760	0
		2761	0
		2762	0
		2763	0
		2764	0
		2765	0
		2766	6.12e-06
		2767	0.0155664
		2768	0.10023
		2769	0.220758
		2770	0.212777
		2771	0.33436
		2772	0.412524
		2773	0.49529
		2774	0.475332
		2775	0.345531
		2776	0.362657
		2777	0.162253
		2778	0.0135193
		2779	0
		2780	0
		2781	0
		2782	0
		2783	0
		2784	0
		2785	0
		2786	0
		2787	0
		2788	0
		2789	0
		2790	1.27e-05
		2791	0.0986465
		2792	0.271241
		2793	0.489489
		2794	0.610746
		2795	0.727665
		2796	0.739949
		2797	0.772228
		2798	0.713463
		2799	0.539016
		2800	0.428888
		2801	0.219714
		2802	0.00893624
		2803	0
		2804	0
		2805	0
		2806	0
		2807	0
		2808	0
		2809	0
		2810	0
		2811	0
		2812	0
		2813	0
		2814	7.53e-05
		2815	0.0973785
		2816	0.28621
		2817	0.469753
		2818	0.594051
		2819	0.685232
		2820	0.725797
		2821	0.72602
		2822	0.675946
		2823	0.576809
		2824	0.42001
		2825	0.216372
		2826	0.0103511
		2827	0
		2828	0
		2829	0
		2830	0
		2831	0
		2832	0
		2833	0
		2834	0
		2835	0
		2836	0
		2837	0
		2838	5.94e-05
		2839	0.0986424
		2840	0.297334
		2841	0.48952
		2842	0.623088
		2843	0.707516
		2844	0.745484
		2845	0.735122
		2846	0.691041
		2847	0.593966
		2848	0.43899
		2849	0.215201
		2850	0.0122007
		2851	0
		2852	0
		2853	0
		2854	0
		2855	0
		2856	0
		2857	0
		2858	0
		2859	0
		2860	0
		2861	0
		2862	0
		2863	0.0139151
		2864	0.195165
		2865	0.256089
		2866	0.41882
		2867	0.698289
		2868	0.716591
		2869	0.769625
		2870	0.70877
		2871	0.596369
		2872	0.440757
		2873	0.22937
		2874	0.00968783
		2875	0
		2876	0
		2877	0
		2878	0
		2879	0
		2880	0
		2881	0
		2882	0
		2883	0
		2884	0
		2885	0
		2886	4.98e-05
		2887	0.0237655
		2888	0.185994
		2889	0.373752
		2890	0.599254
		2891	0.687627
		2892	0.733504
		2893	0.719611
		2894	0.657753
		2895	0.543937
		2896	0.383752
		2897	0.196329
		2898	0.0167764
		2899	1.27e-06
		2900	0
		2901	0
		2902	0
		2903	0
		2904	0
		2905	0
		2906	0
		2907	0
		2908	0
		2909	0
		2910	2.08e-06
		2911	0.00752539
		2912	0.244671
		2913	0.464083
		2914	0.632523
		2915	0.714339
		2916	0.751985
		2917	0.737759
		2918	0.691873
		2919	0.591315
		2920	0.433228
		2921	0.221671
		2922	0.0182523
		2923	3.76e-05
		2924	0
		2925	0
		2926	0
		2927	0
		2928	0
		2929	0
		2930	0
		2931	0
		2932	0
		2933	0
		2934	4.98e-05
		2935	0.00798117
		2936	0.219924
		2937	0.430928
		2938	0.622928
		2939	0.648963
		2940	0.545129
		2941	0.667726
		2942	0.493722
		2943	0.434715
		2944	0.357788
		2945	0.188075
		2946	0.00673144
		2947	0
		2948	0
		2949	0
		2950	0
		2951	0
		2952	0
		2953	0
		2954	0
		2955	0
		2956	0
		2957	0
		2958	1.87e-05
		2959	0.00937563
		2960	0.0971472
		2961	0.166936
		2962	0.227463
		2963	0.400109
		2964	0.57745
		2965	0.660709
		2966	0.596834
		2967	0.490226
		2968	0.377574
		2969	0.19119
		2970	0.00956492
		2971	0
		2972	0
		2973	0
		2974	0
		2975	0
		2976	0
		2977	0
		2978	0
		2979	0
		2980	0
		2981	0
		2982	0.000129653
		2983	0.030481
		2984	0.15184
		2985	0.156784
		2986	0.260045
		2987	0.282664
		2988	0.363871
		2989	0.522578
		2990	0.391374
		2991	0.25378
		2992	0.18374
		2993	0.0886445
		2994	0.00990713
		2995	0
		2996	0
		2997	0
		2998	0
		2999	0
		3000	0
		3001	0
		3002	0
		3003	0
		3004	0
		3005	0
		3006	7.73e-05
		3007	0.00333547
		3008	0.107374
		3009	0.180166
		3010	0.23535
		3011	0.282599
		3012	0.490054
		3013	0.470593
		3014	0.310356
		3015	0.348865
		3016	0.290763
		3017	0.191687
		3018	0.0124736
		3019	1.5e-05
		3020	0
		3021	0
		3022	0
		3023	0
		3024	0
		3025	0
		3026	0
		3027	0
		3028	0
		3029	0
		3030	0.000154786
		3031	0.0136556
		3032	0.11525
		3033	0.327216
		3034	0.546983
		3035	0.665781
		3036	0.74316
		3037	0.756692
		3038	0.604073
		3039	0.482127
		3040	0.269232
		3041	0.117178
		3042	0.018384
		3043	9.57e-06
		3044	0
		3045	0
		3046	0
		3047	0
		3048	0
		3049	0
		3050	0
		3051	0
		3052	0
		3053	0
		3054	8.92e-05
		3055	0.106473
		3056	0.279566
		3057	0.439042
		3058	0.479292
		3059	0.644585
		3060	0.673805
		3061	0.619907
		3062	0.644941
		3063	0.537103
		3064	0.358513
		3065	0.205061
		3066	0.0214803
		3067	1.6e-05
		3068	0
		3069	0
		3070	0
		3071	0
		3072	0
		3073	0
		3074	0
		3075	0
		3076	0
		3077	0
		3078	0.000512943
		3079	0.110373
		3080	0.25868
		3081	0.427464
		3082	0.536581
		3083	0.646824
		3084	0.720955
		3085	0.680118
		3086	0.636886
		3087	0.544244
		3088	0.390403
		3089	0.202853
		3090	0.023122
		3091	3.07e-05
		3092	0
		3093	0
		3094	0
		3095	0
		3096	0
		3097	0
		3098	0
		3099	0
		3100	0
		3101	0
		3102	0.000120631
		3103	0.0639133
		3104	0.153719
		3105	0.279274
		3106	0.222729
		3107	0.639258
		3108	0.68068
		3109	0.737012
		3110	0.686213
		3111	0.585725
		3112	0.42375
		3113	0.224475
		3114	0.0172784
		3115	2.09e-05
		3116	0
		3117	0
		3118	0
		3119	0
		3120	0
		3121	0
		3122	0
		3123	0
		3124	0
		3125	0
		3126	0.000788767
		3127	0.0969933
		3128	0.265492
		3129	0.494129
		3130	0.641793
		3131	0.720813
		3132	0.74437
		3133	0.740526
		3134	0.68127
		3135	0.579826
		3136	0.425274
		3137	0.229512
		3138	0.0149673
		3139	4.94e-06
		3140	0
		3141	0
		3142	0
		3143	0
		3144	0
		3145	0
		3146	0
		3147	0
		3148	0
		3149	0
		3150	0.000115626
		3151	0.0349441
		3152	0.203972
		3153	0.342377
		3154	0.614828
		3155	0.577999
		3156	0.703447
		3157	0.678353
		3158	0.629961
		3159	0.553399
		3160	0.402232
		3161	0.211853
		3162	0.0215819
		3163	2.76e-05
		3164	0
		3165	0
		3166	0
		3167	0
		3168	0
		3169	0
		3170	0
		3171	0
		3172	0
		3173	0
		3174	4.67e-05
		3175	0.112248
		3176	0.314415
		3177	0.468616
		3178	0.575197
		3179	0.652964
		3180	0.724051
		3181	0.717985
		3182	0.66618
		3183	0.576925
		3184	0.427065
		3185	0.231596
		3186	0.0130224
		3187	0
		3188	0
		3189	0
		3190	0
		3191	0
		3192	0
		3193	0
		3194	0
		3195	0
		3196	0
		3197	0
		3198	4.09e-05
		3199	0.0964507
		3200	0.180005
		3201	0.383508
		3202	0.598246
		3203	0.659684
		3204	0.683347
		3205	0.673208
		3206	0.633025
		3207	0.545511
		3208	0.40417
		3209	0.221693
		3210	0.0174539
		3211	1.96e-05
		3212	0
		3213	0
		3214	0
		3215	0
		3216	0
		3217	0
		3218	0
		3219	0
		3220	0
		3221	0
		3222	5.02e-05
		3223	0.00670889
		3224	0.124743
		3225	0.188287
		3226	0.236255
		3227	0.542222
		3228	0.66633
		3229	0.747969
		3230	0.696214
		3231	0.592858
		3232	0.434206
		3233	0.229987
		3234	0.0194445
		3235	1.12e-05
		3236	0
		3237	0
		3238	0
		3239	0
		3240	0
		3241	0
		3242	0
		3243	0
		3244	0
		3245	0
		3246	4.91e-05
		3247	0.0132672
		3248	0.12861
		3249	0.238928
		3250	0.360942
		3251	0.556956
		3252	0.672078
		3253	0.705229
		3254	0.548133
		3255	0.508706
		3256	0.339275
		3257	0.172399
		3258	0.00728175
		3259	0
		3260	0
		3261	0
		3262	0
		3263	0
		3264	0
		3265	0
		3266	0
		3267	0
		3268	0
		3269	0
		3270	9.8e-05
		3271	0.0315024
		3272	0.142913
		3273	0.172779
		3274	0.217982
		3275	0.554631
		3276	0.554653
		3277	0.748326
		3278	0.691534
		3279	0.59201
		3280	0.43349
		3281	0.221618
		3282	0.0196667
		3283	0.000121644
		3284	0
		3285	0
		3286	0
		3287	0
		3288	0
		3289	0
		3290	0
		3291	0
		3292	0
		3293	0
		3294	0.000198527
		3295	0.0949433
		3296	0.167224
		3297	0.317494
		3298	0.337806
		3299	0.433729
		3300	0.588032
		3301	0.568458
		3302	0.46716
		3303	0.454969
		3304	0.169703
		3305	0.12223
		3306	0.0185653
		3307	0
		3308	0
		3309	0
		3310	0
		3311	0
		3312	0
		3313	0
		3314	0
		3315	0
		3316	0
		3317	0
		3318	0.000608892
		3319	0.10553
		3320	0.267777
		3321	0.29068
		3322	0.288073
		3323	0.402208
		3324	0.503157
		3325	0.377242
		3326	0.617766
		3327	0.438596
		3328	0.330908
		3329	0.153491
		3330	0.0224823
		3331	3.36e-05
		3332	0
		3333	0
		3334	0
		3335	0
		3336	0
		3337	0
		3338	0
		3339	0
		3340	0
		3341	0
		3342	0.000331625
		3343	0.0948366
		3344	0.298799
		3345	0.220543
		3346	0.583202
		3347	0.648097
		3348	0.694276
		3349	0.735358
		3350	0.625826
		3351	0.58665
		3352	0.432989
		3353	0.232349
		3354	0.0236357
		3355	1.05e-05
		3356	0
		3357	0
		3358	0
		3359	0
		3360	0
		3361	0
		3362	0
		3363	0
		3364	0
		3365	0
		3366	0.00019004
		3367	0.119495
		3368	0.315935
		3369	0.495635
		3370	0.616086
		3371	0.680407
		3372	0.733991
		3373	0.762371
		3374	0.706869
		3375	0.602815
		3376	0.44905
		3377	0.244327
		3378	0.0204198
		3379	1.22e-05
		3380	0
		3381	0
		3382	0
		3383	0
		3384	0
		3385	0
		3386	0
		3387	0
		3388	0
		3389	0
		3390	0.000497951
		3391	0.119398
		3392	0.314765
		3393	0.500203
		3394	0.625577
		3395	0.713072
		3396	0.756901
		3397	0.754823
		3398	0.694713
		3399	0.590645
		3400	0.433077
		3401	0.235422
		3402	0.0252447
		3403	6.23e-05
		3404	0
		3405	0
		3406	0
		3407	0
		3408	0
		3409	0
		3410	0
		3411	0
		3412	0
		3413	0
		3414	1.73e-06
		3415	0.0868213
		3416	0.18861
		3417	0.383641
		3418	0.632941
		3419	0.674988
		3420	0.722225
		3421	0.732891
		3422	0.680618
		3423	0.578454
		3424	0.426691
		3425	0.231478
		3426	0.0285193
		3427	7.45e-05
		3428	0
		3429	0
		3430	0
		3431	0
		3432	0
		3433	0
		3434	0
		3435	0
		3436	0
		3437	0
		3438	0.000193063
		3439	0.0199134
		3440	0.120694
		3441	0.213188
		3442	0.264233
		3443	0.554331
		3444	0.694329
		3445	0.706278
		3446	0.643927
		3447	0.534199
		3448	0.44315
		3449	0.241757
		3450	0.0199519
		3451	1.57e-05
		3452	0
		3453	0
		3454	0
		3455	0
		3456	0
		3457	0
		3458	0
		3459	0
		3460	0
		3461	0
		3462	0.000902769
		3463	0.067447
		3464	0.124151
		3465	0.181777
		3466	0.24046
		3467	0.321813
		3468	0.304445
		3469	0.354116
		3470	0.348235
		3471	0.488322
		3472	0.340545
		3473	0.22868
		3474	0.0267995
		3475	9.15e-05
		3476	0
		3477	0
		3478	0
		3479	0
		3480	0
		3481	0
		3482	0
		3483	0
		3484	0
		3485	0
		3486	0.000665854
		3487	0.0285584
		3488	0.175065
		3489	0.185664
		3490	0.229226
		3491	0.630453
		3492	0.67316
		3493	0.703257
		3494	0.487999
		3495	0.507225
		3496	0.401782
		3497	0.240886
		3498	0.0520087
		3499	0.000126162
		3500	0
		3501	0
		3502	0
		3503	0
		3504	0
		3505	0
		3506	0
		3507	0
		3508	0
		3509	0
		3510	0.00100676
		3511	0.0854886
		3512	0.186534
		3513	0.306919
		3514	0.216905
		3515	0.309095
		3516	0.56234
		3517	0.582515
		3518	0.48638
		3519	0.448044
		3520	0.37961
		3521	0.211946
		3522	0.0290656
		3523	0.00012295
		3524	0
		3525	0
		3526	0
		3527	0
		3528	0
		3529	0
		3530	0
		3531	0
		3532	0
		3533	0
		3534	0.000274831
		3535	0.113648
		3536	0.300262
		3537	0.472909
		3538	0.584117
		3539	0.674017
		3540	0.724504
		3541	0.729239
		3542	0.638275
		3543	0.535216
		3544	0.394167
		3545	0.212236
		3546	0.0512944
		3547	0.000328817
		3548	0
		3549	0
		3550	0
		3551	0
		3552	0
		3553	0
		3554	0
		3555	0
		3556	0
		3557	0
		3558	0.000519641
		3559	0.122535
		3560	0.280205
		3561	0.464562
		3562	0.62378
		3563	0.691516
		3564	0.713193
		3565	0.693552
		3566	0.648479
		3567	0.553535
		3568	0.4099
		3569	0.228748
		3570	0.0256325
		3571	5.36e-05
		3572	0
		3573	0
		3574	0
		3575	0
		3576	0
		3577	0
		3578	0
		3579	0
		3580	0
		3581	0
		3582	0.000105719
		3583	0.114658
		3584	0.292704
		3585	0.44231
		3586	0.544367
		3587	0.631632
		3588	0.658036
		3589	0.632063
		3590	0.620268
		3591	0.54633
		3592	0.387236
		3593	0.234223
		3594	0.022281
		3595	2.97e-05
		3596	0
		3597	0
		3598	0
		3599	0
		3600	0
		3601	0
		3602	0
		3603	0
		3604	0
		3605	0
		3606	0.00104657
		3607	0.114062
		3608	0.304637
		3609	0.314847
		3610	0.4205
		3611	0.6501
		3612	0.686989
		3613	0.707489
		3614	0.589
		3615	0.55324
		3616	0.415607
		3617	0.238217
		3618	0.0250504
		3619	2.98e-05
		3620	0
		3621	0
		3622	0
		3623	0
		3624	0
		3625	0
		3626	0
		3627	0
		3628	0
		3629	0
		3630	0.000519945
		3631	0.117433
		3632	0.295771
		3633	0.46487
		3634	0.586688
		3635	0.571973
		3636	0.715098
		3637	0.757386
		3638	0.71078
		3639	0.572039
		3640	0.427825
		3641	0.238003
		3642	0.0368717
		3643	0.000122772
		3644	0
		3645	0
		3646	0
		3647	0
		3648	0
		3649	0
		3650	0
		3651	0
		3652	0
		3653	0
		3654	0.000271604
		3655	0.0314392
		3656	0.113645
		3657	0.177349
		3658	0.232245
		3659	0.324477
		3660	0.709859
		3661	0.646697
		3662	0.633501
		3663	0.579516
		3664	0.364617
		3665	0.19367
		3666	0.0608122
		3667	8.28e-05
		3668	0
		3669	0
		3670	0
		3671	0
		3672	0
		3673	0
		3674	0
		3675	0
		3676	0
		3677	0
		3678	0.00131781
		3679	0.0373857
		3680	0.165107
		3681	0.218553
		3682	0.27205
		3683	0.282079
		3684	0.301813
		3685	0.384807
		3686	0.470976
		3687	0.45677
		3688	0.398214
		3689	0.246276
		3690	0.0478109
		3691	0.000141838
		3692	0
		3693	0
		3694	0
		3695	0
		3696	0
		3697	0
		3698	0
		3699	0
		3700	0
		3701	0
		3702	0.000209481
		3703	0.115823
		3704	0.301352
		3705	0.479428
		3706	0.63248
		3707	0.7096
		3708	0.755486
		3709	0.747405
		3710	0.692019
		3711	0.587008
		3712	0.439864
		3713	0.250207
		3714	0.0277038
		3715	3.12e-05
		3716	0
		3717	0
		3718	0
		3719	0
		3720	0
		3721	0
		3722	0
		3723	0
		3724	0
		3725	0
		3726	0.000873193
		3727	0.0418302
		3728	0.118387
		3729	0.272287
		3730	0.436383
		3731	0.550931
		3732	0.6866
		3733	0.707163
		3734	0.666996
		3735	0.56486
		3736	0.420415
		3737	0.221236
		3738	0.0387403
		3739	5.64e-05
		3740	0
		3741	0
		3742	0
		3743	0
		3744	0
		3745	0
		3746	0
		3747	0
		3748	0
		3749	0
		3750	0.000167664
		3751	0.0476651
		3752	0.18284
		3753	0.235829
		3754	0.484062
		3755	0.680691
		3756	0.750389
		3757	0.758394
		3758	0.669169
		3759	0.541863
		3760	0.372143
		3761	0.214651
		3762	0.0507741
		3763	0.000113345
		3764	0
		3765	0
		3766	0
		3767	0
		3768	0
		3769	0
		3770	0
		3771	0
		3772	0
		3773	0
		3774	0.00034568
		3775	0.0223431
		3776	0.12275
		3777	0.20751
		3778	0.297501
		3779	0.296598
		3780	0.327119
		3781	0.31871
		3782	0.487676
		3783	0.508532
		3784	0.41739
		3785	0.222727
		3786	0.0478493
		3787	3.61e-05
		3788	0
		3789	0
		3790	0
		3791	0
		3792	0
		3793	0
		3794	0
		3795	0
		3796	0
		3797	0
		3798	0.00130581
		3799	0.0398209
		3800	0.16022
		3801	0.192933
		3802	0.281585
		3803	0.3655
		3804	0.310962
		3805	0.326354
